tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2016-0891,Chennai,Hard,32,A,20160104,278,104180,6,,Gilles Muller,L,193,LUX,32.6570841889,38,1105,111575,,WC,Karen Khachanov,R,,RUS,19.6221765914,152,379,6-7(3) 7-6(4) 6-2,3,R32,135,19,5,98,57,47,28,16,0,0,9,0,107,67,50,24,16,7,9,,,,,,,,,,,,,,,,,,,,
2016-0891,Chennai,Hard,32,A,20160104,277,106432,8,,Borna Coric,R,,CRO,19.1375770021,44,941,104719,,,Marcel Granollers,R,190,ESP,29.7303216975,84,645,7-6(5) 2-6 6-4,3,R32,151,3,0,92,61,41,19,15,4,7,5,1,112,73,46,22,15,6,8,,,,,,,,,,,,,,,,,,,,
2016-0891,Chennai,Hard,32,A,20160104,276,105572,,,Austin Krajicek,L,,USA,25.5523613963,104,559,104330,,,Rajeev Ram,R,193,USA,31.7973990418,89,623,6-7(0) 6-4 6-4,3,R32,139,9,2,93,62,45,21,16,3,3,11,1,101,68,55,14,16,2,4,,,,,,,,,,,,,,,,,,,,
2016-0891,Chennai,Hard,32,A,20160104,275,105357,,,John Millman,R,183,AUS,26.5571526352,92,611,105539,,,Evgeny Donskoy,R,185,RUS,25.6563997262,91,615,6-7(5) 6-4 7-6(6),3,R32,158,6,5,102,60,40,24,17,4,9,5,1,124,61,37,33,17,6,12,,,,,,,,,,,,,,,,,,,,
2016-0891,Chennai,Hard,32,A,20160104,273,105379,,,Aljaz Bedene,R,181,GBR,26.4640657084,45,939,105577,7,,Vasek Pospisil,R,193,CAN,25.5331964408,39,1075,7-5 7-6(6),3,R32,106,2,3,75,46,36,16,12,0,1,8,2,74,43,31,18,12,1,3,,,,,,,,,,,,,,,,,,,,
2016-0891,Chennai,Hard,32,A,20160104,272,104563,,,Luca Vanni,U,,ITA,30.5845311431,106,552,105526,,,Jan Lennard Struff,R,,GER,25.6947296372,107,547,6-4 7-6(5),3,R32,89,11,2,66,37,30,13,11,2,4,4,3,77,49,35,13,11,2,5,,,,,,,,,,,,,,,,,,,,
2016-0891,Chennai,Hard,32,A,20160104,271,106368,,WC,Ramkumar Ramanathan,R,,IND,21.1553730322,248,209,104593,,,Daniel Gimeno Traver,R,185,ESP,30.4093086927,98,590,6-2 6-0,3,R32,60,3,0,35,24,20,8,7,0,0,1,3,58,39,20,6,7,5,10,,,,,,,,,,,,,,,,,,,,
2016-0451,Doha,Hard,32,A,20160104,300,104925,1,,Novak Djokovic,R,188,SRB,28.6214921287,1,16585,104745,2,,Rafael Nadal,L,185,ESP,29.5879534565,5,5230,6-1 6-2,3,F,73,4,1,44,33,26,8,8,1,1,3,1,43,28,14,6,7,3,7,,,,,,,,,,,,,,,,,,,,
2016-0451,Doha,Hard,32,A,20160104,299,104925,1,,Novak Djokovic,R,188,SRB,28.6214921287,1,16585,104607,3,,Tomas Berdych,R,196,CZE,30.2970568104,6,4620,6-3 7-6(3),3,SF,102,4,1,69,45,35,13,11,3,4,4,4,68,40,28,13,10,3,5,,,,,,,,,,,,,,,,,,,,
2016-0451,Doha,Hard,32,A,20160104,298,104745,2,,Rafael Nadal,L,185,ESP,29.5879534565,5,5230,105011,,,Illya Marchenko,R,185,UKR,28.3230663929,94,605,6-3 6-4,3,SF,77,6,0,53,37,33,8,10,1,1,6,1,54,35,27,7,9,5,7,,,,,,,,,,,,,,,,,,,,
