tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2017-M-FU-TUN-12A-2017,Tunisia F12,Clay,32,S,20170327,009,105091,7,,Peter Torebko,R,,GER,29.106091718,449,88,124063,,Q,Santiago Maresca,U,,URU,22.5133470226,930,14,6-0 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-TUN-12A-2017,Tunisia F12,Clay,32,S,20170327,010,105897,,,Alexander Zhurbin,U,,RUS,25.1800136893,581,53,105968,,Q,David Fleming,U,,CHI,24.9555099247,1437,3,6-1 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-TUN-12A-2017,Tunisia F12,Clay,32,S,20170327,011,105283,,,Gerard Granollers,R,,ESP,28.1341546886,671,37,121264,,,Oscar Jose Gutierrez,R,,BRA,23.9014373717,648,41,6-4 3-6 7-6(4),3,R32,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-TUN-12A-2017,Tunisia F12,Clay,32,S,20170327,012,123819,4,,Goncalo Oliveira,L,,POR,22.0862422998,403,108,132796,,WC,Alberto Nieto,U,,ESP,20.5831622177,2033,1,6-0 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-TUN-12A-2017,Tunisia F12,Clay,32,S,20170327,013,109334,6,,Bastian Malla,U,,CHI,20.4900752909,424,98,106182,,Q,Dante Gennaro,R,,ARG,23.8494182067,1109,8,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-TUN-12A-2017,Tunisia F12,Clay,32,S,20170327,014,105068,,,Nicolas Santos,R,,BRA,29.2046543463,510,69,105388,,,Lennert Van Der Linden,R,,NED,27.6413415469,540,63,7-6(9) 7-5,3,R32,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-TUN-12A-2017,Tunisia F12,Clay,32,S,20170327,015,106375,,,Pol Toledo Bague,R,,ESP,22.2422997947,592,51,200297,,WC,Aziz Ouakaa,U,,TUN,17.6180698152,2056,1,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-TUN-12A-2017,Tunisia F12,Clay,32,S,20170327,016,106177,2,,Oriol Roca Batalla,R,,ESP,23.8877481177,305,162,202142,,WC,Mikhail Sokolovskiy,L,,RUS,18.0150581793,1559,2,7-5 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-TUN-12A-2017,Tunisia F12,Clay,32,S,20170327,017,105601,,,Cristobal Saavedra Corvalan,R,,CHI,26.6338124572,584,53,105986,,Q,Colin Van Beem,U,,NED,24.8925393566,784,24,6-2 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-TUN-12A-2017,Tunisia F12,Clay,32,S,20170327,018,105851,,Q,Florent Diep,U,,FRA,25.4866529774,896,16,144760,,WC,Amine Ahouda,U,,MAR,19.5208761123,1008,11,3-6 6-3 7-5,3,R16,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-TUN-12A-2017,Tunisia F12,Clay,32,S,20170327,019,104467,3,,Lamine Ouahab,R,185,ALG,32.2409308693,388,113,125838,,Q,Mikhail Korovin,R,,RUS,21.0622861054,1195,6,7-5 7-5,3,R16,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-TUN-12A-2017,Tunisia F12,Clay,32,S,20170327,020,144656,8,,Corentin Denolly,L,,FRA,19.7864476386,460,86,105682,,,Alessandro Petrone,R,,ITA,26.2395619439,740,28,6-2 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-TUN-12A-2017,Tunisia F12,Clay,32,S,20170327,021,105091,7,,Peter Torebko,R,,GER,29.106091718,449,88,105897,,,Alexander Zhurbin,U,,RUS,25.1800136893,581,53,6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-TUN-12A-2017,Tunisia F12,Clay,32,S,20170327,022,123819,4,,Goncalo Oliveira,L,,POR,22.0862422998,403,108,105283,,,Gerard Granollers,R,,ESP,28.1341546886,671,37,6-4 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-TUN-12A-2017,Tunisia F12,Clay,32,S,20170327,023,109334,6,,Bastian Malla,U,,CHI,20.4900752909,424,98,105068,,,Nicolas Santos,R,,BRA,29.2046543463,510,69,6-3 3-6 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-TUN-12A-2017,Tunisia F12,Clay,32,S,20170327,024,106375,,,Pol Toledo Bague,R,,ESP,22.2422997947,592,51,106177,2,,Oriol Roca Batalla,R,,ESP,23.8877481177,305,162,3-6 7-6(5) 6-2,3,R16,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-TUN-12A-2017,Tunisia F12,Clay,32,S,20170327,025,105601,,,Cristobal Saavedra Corvalan,R,,CHI,26.6338124572,584,53,105851,,Q,Florent Diep,U,,FRA,25.4866529774,896,16,6-4 6-3,3,QF,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-TUN-12A-2017,Tunisia F12,Clay,32,S,20170327,026,104467,3,,Lamine Ouahab,R,185,ALG,32.2409308693,388,113,144656,8,,Corentin Denolly,L,,FRA,19.7864476386,460,86,7-6(6) 6-1,3,QF,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-TUN-12A-2017,Tunisia F12,Clay,32,S,20170327,027,123819,4,,Goncalo Oliveira,L,,POR,22.0862422998,403,108,105091,7,,Peter Torebko,R,,GER,29.106091718,449,88,4-6 7-6(3) 6-4,3,QF,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-TUN-12A-2017,Tunisia F12,Clay,32,S,20170327,028,106375,,,Pol Toledo Bague,R,,ESP,22.2422997947,592,51,109334,6,,Bastian Malla,U,,CHI,20.4900752909,424,98,3-6 7-5 1-0 RET,3,QF,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-TUN-12A-2017,Tunisia F12,Clay,32,S,20170327,029,104467,3,,Lamine Ouahab,R,185,ALG,32.2409308693,388,113,105601,,,Cristobal Saavedra Corvalan,R,,CHI,26.6338124572,584,53,2-6 6-3 6-4,3,SF,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-TUN-12A-2017,Tunisia F12,Clay,32,S,20170327,030,106375,,,Pol Toledo Bague,R,,ESP,22.2422997947,592,51,123819,4,,Goncalo Oliveira,L,,POR,22.0862422998,403,108,7-5 6-1,3,SF,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-TUN-12A-2017,Tunisia F12,Clay,32,S,20170327,031,106375,,,Pol Toledo Bague,R,,ESP,22.2422997947,592,51,104467,3,,Lamine Ouahab,R,185,ALG,32.2409308693,388,113,2-6 7-6(7) 6-3,3,F,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-01A-2017,Thailand F1,Hard,32,S,20170605,001,104907,1,,Jose Rubin Statham,R,183,NZL,30.0944558522,401,107,205935,,WC,Phongsapak Kerdlaphee,R,,THA,19.06091718,,,6-2 7-6(2),3,R32,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-01A-2017,Thailand F1,Hard,32,S,20170605,002,133291,,,Ryota Tanuma,U,,JPN,21.6837782341,778,25,105579,,,Kittipong Wachiramanowong,R,183,THA,26.9267624914,1035,10,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-01A-2017,Thailand F1,Hard,32,S,20170605,003,205934,,Q,Kittirat Kerdlaphee,U,,THA,17.6317590691,,,207141,,WC,Charles Roberts,U,,THA,,,,6-4 7-5,3,R32,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-01A-2017,Thailand F1,Hard,32,S,20170605,004,106397,5,,Wishaya Trongcharoenchaikul,R,,THA,22.1409993155,674,37,206516,,WC,Alex Hunt,R,,NZL,23.4496919918,,,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-01A-2017,Thailand F1,Hard,32,S,20170605,005,126573,4,,Thomas Fancutt,R,,AUS,22.2559890486,644,41,201903,,Q,Natthasith Kunsuwan,U,,THA,17.2621492129,,,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-01A-2017,Thailand F1,Hard,32,S,20170605,006,105670,,,Karunuday Singh,R,,IND,26.5242984257,855,18,105855,,,Mousheg Hovhannisyan,U,,USA,25.6509240246,1377,3,3-6 6-3 7-5,3,R32,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-01A-2017,Thailand F1,Hard,32,S,20170605,007,200273,,Q,Hady Habib,,,LIB,18.7707049966,,,111183,,Q,Chayanon Kaewsuto,R,,THA,21.9520876112,,,6-1 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-01A-2017,Thailand F1,Hard,32,S,20170605,008,117358,6,,Harry Bourchier,R,,AUS,21.3442847365,680,35,105560,,,Kelsey Stevenson,R,,CAN,27.0006844627,1021,10,6-7(6) 6-2 4-1 RET,3,R32,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-01A-2017,Thailand F1,Hard,32,S,20170605,009,111181,,,Pruchya Isarow,R,,THA,21.6180698152,1171,6,200003,7,,Jeremy Beale,L,,AUS,22.6502395619,738,29,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-01A-2017,Thailand F1,Hard,32,S,20170605,010,110761,,,Patrick Daciek,U,,USA,27.2224503765,1188,6,144927,,,Siddharth Vishwakarma,U,,IND,22.6420260096,1046,9,1-6 6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-01A-2017,Thailand F1,Hard,32,S,20170605,011,132123,,Q,Chanchai Sookton Eng,U,,AUS,20.758384668,,,206789,,WC,Lingxi Zhao,U,,CHN,17.3908281999,1593,2,7-6(5) 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-01A-2017,Thailand F1,Hard,32,S,20170605,012,111765,3,,Evan Song,U,,USA,24.9746748802,556,59,106254,,,Calum Puttergill,U,,AUS,23.6002737851,1243,5,7-5 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-01A-2017,Thailand F1,Hard,32,S,20170605,013,106187,8,,Denis Yevseyev,U,,KAZ,24.0191649555,752,28,122369,,,Bernardo Saraiva,R,,POR,23.8110882957,876,17,6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-01A-2017,Thailand F1,Hard,32,S,20170605,014,127143,,,Jirat Navasirisomboon,R,,THA,20.5284052019,967,12,133667,,Q,Congsup Congcar,U,,THA,20.7693360712,1436,3,7-5 7-6(3),3,R32,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-01A-2017,Thailand F1,Hard,32,S,20170605,015,144681,,,Niki Kaliyanda Poonacha,R,,IND,22.0889801506,1093,8,207139,,Q,Palaphoom Kovapitukted,U,,THA,,,,6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-01A-2017,Thailand F1,Hard,32,S,20170605,016,110686,2,,Finn Tearney,R,,NZL,26.6694045175,403,106,144805,,Q,Clement Larriere,R,,FRA,20.0219028063,1766,1,6-1 6-0,3,R32,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-01A-2017,Thailand F1,Hard,32,S,20170605,017,104907,1,,Jose Rubin Statham,R,183,NZL,30.0944558522,401,107,133291,,,Ryota Tanuma,U,,JPN,21.6837782341,778,25,7-6(2) 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-01A-2017,Thailand F1,Hard,32,S,20170605,018,106397,5,,Wishaya Trongcharoenchaikul,R,,THA,22.1409993155,674,37,205934,,Q,Kittirat Kerdlaphee,U,,THA,17.6317590691,,,6-0 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-01A-2017,Thailand F1,Hard,32,S,20170605,019,105670,,,Karunuday Singh,R,,IND,26.5242984257,855,18,126573,4,,Thomas Fancutt,R,,AUS,22.2559890486,644,41,3-6 6-4 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-01A-2017,Thailand F1,Hard,32,S,20170605,020,117358,6,,Harry Bourchier,R,,AUS,21.3442847365,680,35,200273,,Q,Hady Habib,,,LIB,18.7707049966,,,3-6 6-3 7-6(3),3,R16,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-01A-2017,Thailand F1,Hard,32,S,20170605,021,111181,,,Pruchya Isarow,R,,THA,21.6180698152,1171,6,110761,,,Patrick Daciek,U,,USA,27.2224503765,1188,6,6-4 6-0,3,R16,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-01A-2017,Thailand F1,Hard,32,S,20170605,022,111765,3,,Evan Song,U,,USA,24.9746748802,556,59,132123,,Q,Chanchai Sookton Eng,U,,AUS,20.758384668,,,6-2 6-2,3,R16,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-01A-2017,Thailand F1,Hard,32,S,20170605,023,106187,8,,Denis Yevseyev,U,,KAZ,24.0191649555,752,28,127143,,,Jirat Navasirisomboon,R,,THA,20.5284052019,967,12,6-4 4-6 6-2,3,R16,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-01A-2017,Thailand F1,Hard,32,S,20170605,024,110686,2,,Finn Tearney,R,,NZL,26.6694045175,403,106,144681,,,Niki Kaliyanda Poonacha,R,,IND,22.0889801506,1093,8,6-3 6-0,3,R16,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-01A-2017,Thailand F1,Hard,32,S,20170605,025,104907,1,,Jose Rubin Statham,R,183,NZL,30.0944558522,401,107,106397,5,,Wishaya Trongcharoenchaikul,R,,THA,22.1409993155,674,37,6-3 6-2,3,QF,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-01A-2017,Thailand F1,Hard,32,S,20170605,026,117358,6,,Harry Bourchier,R,,AUS,21.3442847365,680,35,105670,,,Karunuday Singh,R,,IND,26.5242984257,855,18,6-0 2-1 RET,3,QF,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-01A-2017,Thailand F1,Hard,32,S,20170605,027,111181,,,Pruchya Isarow,R,,THA,21.6180698152,1171,6,111765,3,,Evan Song,U,,USA,24.9746748802,556,59,6-4 6-0,3,QF,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-01A-2017,Thailand F1,Hard,32,S,20170605,028,110686,2,,Finn Tearney,R,,NZL,26.6694045175,403,106,106187,8,,Denis Yevseyev,U,,KAZ,24.0191649555,752,28,6-4 4-6 6-0,3,QF,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-01A-2017,Thailand F1,Hard,32,S,20170605,029,104907,1,,Jose Rubin Statham,R,183,NZL,30.0944558522,401,107,117358,6,,Harry Bourchier,R,,AUS,21.3442847365,680,35,6-7(6) 6-2 7-5,3,SF,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-01A-2017,Thailand F1,Hard,32,S,20170605,030,110686,2,,Finn Tearney,R,,NZL,26.6694045175,403,106,111181,,,Pruchya Isarow,R,,THA,21.6180698152,1171,6,7-5 7-5,3,SF,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-01A-2017,Thailand F1,Hard,32,S,20170605,031,104907,1,,Jose Rubin Statham,R,183,NZL,30.0944558522,401,107,110686,2,,Finn Tearney,R,,NZL,26.6694045175,403,106,4-6 6-1 6-1,3,F,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-02A-2017,Thailand F2,Hard,32,S,20170612,001,104251,1,,Ti Chen,R,183,TPE,33.6919917864,267,191,200003,,,Jeremy Beale,L,,AUS,22.688569473,721,29,6-0 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-02A-2017,Thailand F2,Hard,32,S,20170612,002,205934,,WC,Kittirat Kerdlaphee,U,,THA,17.6700889802,,,144681,,,Niki Kaliyanda Poonacha,R,,IND,22.1273100616,1080,8,6-2 2-6 7-5,3,R32,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-02A-2017,Thailand F2,Hard,32,S,20170612,003,111181,,WC,Pruchya Isarow,R,,THA,21.6563997262,1149,6,133291,,,Ryota Tanuma,U,,JPN,21.7221081451,802,22,7-6(6) 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-02A-2017,Thailand F2,Hard,32,S,20170612,004,106168,6,,Sidharth Rawat,U,,IND,24.1423682409,616,43,122369,,,Bernardo Saraiva,R,,POR,23.8494182067,861,17,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-02A-2017,Thailand F2,Hard,32,S,20170612,005,104852,3,,Yannick Jankovits,R,,FRA,30.431211499,402,103,127143,,,Jirat Navasirisomboon,R,,THA,20.5667351129,950,12,6-7(4) 6-0 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-02A-2017,Thailand F2,Hard,32,S,20170612,006,106254,,Q,Calum Puttergill,U,,AUS,23.6386036961,1240,5,201903,,Q,Natthasith Kunsuwan,U,,THA,17.3004791239,,,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-02A-2017,Thailand F2,Hard,32,S,20170612,007,144805,,Q,Clement Larriere,R,,FRA,20.0602327173,1749,1,105855,,Q,Mousheg Hovhannisyan,U,,USA,25.6892539357,1359,3,6-7(4) 6-2 4-0 RET,3,R32,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-02A-2017,Thailand F2,Hard,32,S,20170612,008,126573,7,,Thomas Fancutt,R,,AUS,22.2943189596,628,42,207243,,Q,Punnakrit Kritakara,R,175,THA,24.0246406571,1498,2,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-02A-2017,Thailand F2,Hard,32,S,20170612,009,122533,5,,Nam Hoang Ly,R,,VIE,20.2929500342,559,56,105579,,,Kittipong Wachiramanowong,R,183,THA,26.9650924025,1027,10,6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-02A-2017,Thailand F2,Hard,32,S,20170612,010,144775,,Q,Linh Giang Trinh,,,VIE,19.8576317591,1630,2,105560,,,Kelsey Stevenson,R,,CAN,27.0390143737,1009,10,3-6 6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-02A-2017,Thailand F2,Hard,32,S,20170612,011,117358,,,Harry Bourchier,R,,AUS,21.3826146475,668,34,202269,,WC,Justin Barki,U,,INA,17.0458590007,1414,3,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-02A-2017,Thailand F2,Hard,32,S,20170612,012,111765,4,,Evan Song,U,,USA,25.0130047912,561,56,128057,,Q,Jamie Asanee Praditngam,R,,GBR,22.264202601,,,6-3 2-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-02A-2017,Thailand F2,Hard,32,S,20170612,013,106187,,,Denis Yevseyev,U,,KAZ,24.0574948665,769,25,106397,8,,Wishaya Trongcharoenchaikul,R,,THA,22.1793292266,619,43,3-6 6-2 4-2 RET,3,R32,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-02A-2017,Thailand F2,Hard,32,S,20170612,014,200273,,WC,Hady Habib,,,LIB,18.8090349076,,,105670,,,Karunuday Singh,R,,IND,26.5626283368,848,18,4-6 6-1 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-02A-2017,Thailand F2,Hard,32,S,20170612,015,122609,,Q,Yuanfeng Li,U,,CHN,23.5865845311,1165,6,144927,,,Siddharth Vishwakarma,U,,IND,22.6803559206,1036,9,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-02A-2017,Thailand F2,Hard,32,S,20170612,016,105595,2,,Dayne Kelly,U,,AUS,26.8884325804,311,155,105812,,,David Agung Susanto,U,,INA,25.8945927447,861,17,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-02A-2017,Thailand F2,Hard,32,S,20170612,017,104251,1,,Ti Chen,R,183,TPE,33.6919917864,267,191,205934,,WC,Kittirat Kerdlaphee,U,,THA,17.6700889802,,,6-1 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-02A-2017,Thailand F2,Hard,32,S,20170612,018,106168,6,,Sidharth Rawat,U,,IND,24.1423682409,616,43,111181,,WC,Pruchya Isarow,R,,THA,21.6563997262,1149,6,1-6 6-3 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-02A-2017,Thailand F2,Hard,32,S,20170612,019,104852,3,,Yannick Jankovits,R,,FRA,30.431211499,402,103,106254,,Q,Calum Puttergill,U,,AUS,23.6386036961,1240,5,6-1 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-02A-2017,Thailand F2,Hard,32,S,20170612,020,144805,,Q,Clement Larriere,R,,FRA,20.0602327173,1749,1,126573,7,,Thomas Fancutt,R,,AUS,22.2943189596,628,42,6-4 7-6(2),3,R16,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-02A-2017,Thailand F2,Hard,32,S,20170612,021,144775,,Q,Linh Giang Trinh,,,VIE,19.8576317591,1630,2,122533,5,,Nam Hoang Ly,R,,VIE,20.2929500342,559,56,6-3 3-6 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-02A-2017,Thailand F2,Hard,32,S,20170612,022,117358,,,Harry Bourchier,R,,AUS,21.3826146475,668,34,111765,4,,Evan Song,U,,USA,25.0130047912,561,56,6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-02A-2017,Thailand F2,Hard,32,S,20170612,023,200273,,WC,Hady Habib,,,LIB,18.8090349076,,,106187,,,Denis Yevseyev,U,,KAZ,24.0574948665,769,25,3-6 6-4 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-02A-2017,Thailand F2,Hard,32,S,20170612,024,105595,2,,Dayne Kelly,U,,AUS,26.8884325804,311,155,122609,,Q,Yuanfeng Li,U,,CHN,23.5865845311,1165,6,6-2 7-6(2),3,R16,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-02A-2017,Thailand F2,Hard,32,S,20170612,025,104251,1,,Ti Chen,R,183,TPE,33.6919917864,267,191,106168,6,,Sidharth Rawat,U,,IND,24.1423682409,616,43,6-4 6-2,3,QF,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-02A-2017,Thailand F2,Hard,32,S,20170612,026,104852,3,,Yannick Jankovits,R,,FRA,30.431211499,402,103,144805,,Q,Clement Larriere,R,,FRA,20.0602327173,1749,1,6-3 6-4,3,QF,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-02A-2017,Thailand F2,Hard,32,S,20170612,027,117358,,,Harry Bourchier,R,,AUS,21.3826146475,668,34,144775,,Q,Linh Giang Trinh,,,VIE,19.8576317591,1630,2,6-3 7-6(5),3,QF,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-02A-2017,Thailand F2,Hard,32,S,20170612,028,105595,2,,Dayne Kelly,U,,AUS,26.8884325804,311,155,200273,,WC,Hady Habib,,,LIB,18.8090349076,,,7-5 7-6(2),3,QF,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-02A-2017,Thailand F2,Hard,32,S,20170612,029,104251,1,,Ti Chen,R,183,TPE,33.6919917864,267,191,104852,3,,Yannick Jankovits,R,,FRA,30.431211499,402,103,2-6 6-1 6-4,3,SF,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-02A-2017,Thailand F2,Hard,32,S,20170612,030,105595,2,,Dayne Kelly,U,,AUS,26.8884325804,311,155,117358,,,Harry Bourchier,R,,AUS,21.3826146475,668,34,6-4 6-2,3,SF,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-02A-2017,Thailand F2,Hard,32,S,20170612,031,104251,1,,Ti Chen,R,183,TPE,33.6919917864,267,191,105595,2,,Dayne Kelly,U,,AUS,26.8884325804,311,155,6-3 4-6 6-4,3,F,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-03A-2017,Thailand F3,Hard,32,S,20170619,001,144805,,Q,Clement Larriere,R,,FRA,20.0793976728,1835,1,207243,,LL,Punnakrit Kritakara,R,175,THA,24.0438056126,1497,2,6-2 6-0,3,R32,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-03A-2017,Thailand F3,Hard,32,S,20170619,002,135010,,,David Nguyen,U,,USA,27.6386036961,1270,4,201903,,Q,Natthasith Kunsuwan,U,,THA,17.3196440794,,,6-1 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-03A-2017,Thailand F3,Hard,32,S,20170619,003,144927,,,Siddharth Vishwakarma,U,,IND,22.6995208761,1034,9,207139,,WC,Palaphoom Kovapitukted,U,,THA,,,,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-03A-2017,Thailand F3,Hard,32,S,20170619,004,200003,6,,Jeremy Beale,L,,AUS,22.7077344285,742,27,200080,,,Puriwat Chatpatcharoen,U,,THA,21.87816564,1326,4,7-6(3) 7-6(4),3,R32,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-03A-2017,Thailand F3,Hard,32,S,20170619,005,122533,3,,Nam Hoang Ly,R,,VIE,20.3121149897,529,62,207141,,WC,Charles Roberts,U,,THA,,,,6-0 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-03A-2017,Thailand F3,Hard,32,S,20170619,006,111360,,WC,Edward Bourchier,R,,AUS,28.5941136208,,,122609,,,Yuanfeng Li,U,,CHN,23.6057494867,1164,6,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-03A-2017,Thailand F3,Hard,32,S,20170619,007,144735,,Q,Patcharapol Kawin,U,,THA,20.076659822,1835,1,105579,,,Kittipong Wachiramanowong,R,183,THA,26.984257358,1049,9,7-6(7) 7-5,3,R32,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-03A-2017,Thailand F3,Hard,32,S,20170619,008,126573,5,,Thomas Fancutt,R,,AUS,22.3134839151,615,43,133514,,LL,Leo Julien Sebaoun,R,,JPN,22.2039698836,1835,1,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-03A-2017,Thailand F3,Hard,32,S,20170619,009,133291,8,,Ryota Tanuma,U,,JPN,21.7412731006,798,22,105812,,,David Agung Susanto,U,,INA,25.9137577002,878,16,6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-03A-2017,Thailand F3,Hard,32,S,20170619,010,111179,,Q,Teeradon Tortrakul,U,,THA,21.3880903491,,,106392,,,Thien Nguyen Hoang,R,,VIE,22.2724161533,1421,3,6-4 3-6 7-5,3,R32,,,,,,,,,,,,,,,,,,,,,
2017-M-FU-THA-03A-2017,Thailand F3,Hard,32,S,20170619,011,127143,,,Jirat Navasirisomboon,R,,THA,20.5859000684,922,13,205934,,WC,Kittirat Kerdlaphee,U,,THA,17.6892539357,1644,1,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,
